2013-10-18,"1,630"
2013-10-17,"1,622.8999"
2013-10-16,"1,621.55"
2013-10-15,"1,665"
2013-10-14,"1,648.7"
2013-10-11,"1,652"
2013-10-10,"1,615"
2013-10-09,"1,590.6"
2013-10-08,"1,672"
2013-10-07,"1,644.9001"
2013-10-04,"1,651.0001"
2013-10-03,"1,646.0001"
2013-10-02,"1,643.5001"
2013-10-01,"1,624.4"
2013-09-30,"1,614.6001"
2013-09-27,"1,682"
2013-09-26,"1,690"
2013-09-25,"1,643"
2013-09-24,"1,625"
2013-09-23,"1,711.0001"
2013-09-20,"1,812.05"
2013-09-19,"1,742"
2013-09-18,"1,640.2499"
2013-09-17,"1,653"
2013-09-16,"1,697"
2013-09-13,"1,644.9001"
2013-09-12,"1,703"
2013-09-11,"1,620.3"
2013-09-10,"1,660"
2013-09-09,"1,633.25"
2013-09-06,"1,640"
2013-09-05,"1,531.0001"
2013-09-04,"1,480"
2013-09-03,"1,526.0001"
2013-09-02,"1,525"
2013-08-30,"1,488"
2013-08-29,"1,506.6"
2013-08-28,"1,498.8"
2013-08-27,"1,543.9"
2013-08-26,"1,574.9001"
2013-08-23,"1,568.9999"
2013-08-22,"1,530.15"
2013-08-21,"1,635.0999"
2013-08-20,"1,504.4"
2013-08-19,"1,571.7"
2013-08-16,"1,616.6499"
2013-08-15,"1,625.0999"
2013-08-14,"1,626.9"
2013-08-13,"1,591.2"
2013-08-12,"1,667"
2013-08-09,"1,661.45"
2013-08-08,"1,713.9"
2013-08-07,"1,645"
2013-08-06,"1,668.9999"
2013-08-05,"1,685.3"
2013-08-02,"1,693.9999"
2013-08-01,"1,717"
2013-07-31,"1,719.85"
2013-07-30,"1,750.9"
2013-07-29,"1,767"
2013-07-26,"1,813.9999"
2013-07-25,"1,798.9999"
2013-07-24,"1,828.9999"
2013-07-23,"1,841.7999"
2013-07-22,"1,809.9001"
2013-07-19,"1,835"
2013-07-18,"1,816.0001"
2013-07-17,"1,838"
2013-07-16,"1,860"
2013-07-15,"1,895"
2013-07-12,"1,917.4001"
2013-07-11,"1,904.2999"
2013-07-10,"1,909.9001"
2013-07-09,"1,889.9001"
2013-07-08,"1,880.6"
2013-07-05,"1,923"
2013-07-04,"1,905"
2013-07-03,"1,978.7"
2013-07-02,"2,013.9999"
2013-07-01,"1,963.95"
2013-06-28,"1,930.35"
2013-06-27,"1,919.95"
2013-06-26,"1,917"
2013-06-25,"1,948"
2013-06-24,"1,988.9999"
2013-06-21,"1,995.5"
2013-06-20,"2,012"
2013-06-19,"2,043.9"
